team,year,squad_size,squad_avg,squad_std,attack_avg,midfield_avg,defence_avg,bench_avg,bench_std,gk_rating
Liechtenstein,2016,6,59.166666666666664,1.6210421887717108,,59.666666666666664,58.666666666666664,56.93276025432418,0.30754509822322046,62.0
Lithuania,2016,11,66.27272727272727,1.6129640084521366,61.0,68.0,67.375,64.03882086038479,0.30754509822322046,74.0
Luxembourg,2016,7,63.714285714285715,1.569262576503246,60.5,65.0,65.0,61.48037930194323,0.30754509822322046,65.0
Madagascar,2016,4,64.0,2.3161265887513367,66.0,63.333333333333336,,61.76609358765752,0.30754509822322046,
Mali,2016,25,71.4,0.5507570547286103,72.6,71.41666666666667,70.625,69.57142857142857,0.25058800551629407,72.0
Malta,2016,1,64.0,,,,64.0,61.76609358765752,0.30754509822322046,64.0
Mauritania,2016,3,66.0,1.1547005383792517,66.0,68.0,64.0,63.76609358765752,0.30754509822322046,64.0
Mauritius,2016,1,67.0,,,67.0,,64.76609358765752,0.30754509822322046,
Mexico,2016,25,76.12,0.5238320341483516,76.375,75.85714285714286,76.1,74.21428571428571,0.260569356074272,80.0
Moldova,2016,5,70.4,2.0396078054371136,,71.0,70.0,68.16609358765753,0.30754509822322046,63.0
Montenegro,2016,20,66.15,1.7936657554029578,65.85714285714286,63.2,68.25,63.91609358765753,0.7964680945990669,53.0
Montserrat,2016,2,64.0,1.0,63.0,,65.0,61.76609358765752,0.30754509822322046,65.0
Morocco,2016,25,75.48,0.5541359640617695,76.0,75.375,75.5,73.71428571428571,0.30433807525552153,75.5
Mozambique,2016,7,67.42857142857143,2.3161265887513367,62.0,65.5,69.75,65.19466501622895,0.30754509822322046,63.0
Netherlands,2016,25,80.36,0.5350389393928884,80.25,81.5,79.44444444444444,78.78571428571429,0.2142857142857143,82.0
New Caledonia,2016,3,67.0,2.3161265887513367,64.0,,73.0,64.76609358765752,0.30754509822322046,73.0
New Zealand,2016,25,64.36,1.0612571161912965,66.6,63.285714285714285,64.07692307692308,60.714285714285715,0.7517640165488821,66.0
Nicaragua,2016,1,61.0,,61.0,,,58.76609358765752,0.30754509822322046,
Niger,2016,1,64.0,,,64.0,,61.76609358765752,0.30754509822322046,
Nigeria,2016,25,74.04,0.5522076903967684,74.7,73.18181818181819,74.75,72.0,0.2567762955065478,81.0
North Macedonia,2016,17,65.29411764705883,1.4265463897385617,64.0,68.5,63.285714285714285,63.06021123471635,0.7964680945990669,63.0
Northern Ireland,2016,25,69.36,0.6705221845696087,67.66666666666667,70.28571428571429,69.66666666666667,67.0,0.29649972666444047,68.0
Norway,2016,25,73.08,0.2511307760244982,72.75,73.45454545454545,72.8,72.21428571428571,0.18689397089774673,73.0
Oman,2016,2,67.5,2.3161265887513367,,64.0,71.0,65.26609358765752,0.30754509822322046,71.0
Palestine,2016,4,63.0,2.3161265887513367,64.5,61.5,,60.76609358765752,0.30754509822322046,
Panama,2016,9,67.55555555555556,1.1679886689793688,66.66666666666667,67.0,69.0,65.32164914321308,0.30754509822322046,69.0
Paraguay,2016,25,73.88,0.3382306905057553,75.0,73.1,73.875,72.64285714285714,0.19909528496696088,75.0
Peru,2016,25,69.4,0.9380831519646863,66.14285714285714,71.36363636363636,69.57142857142857,66.14285714285714,0.2938404825740865,73.0
Philippines,2016,5,63.8,2.177154105707724,,59.0,65.0,61.56609358765752,0.30754509822322046,63.0
Poland,2016,25,76.0,0.8144527815247077,76.6,75.875,75.83333333333333,73.14285714285714,0.4174378002906062,79.0
Portugal,2016,25,80.68,0.6019966777316962,93.0,80.06666666666666,80.33333333333333,79.07142857142857,0.22149059748072938,81.0
Puerto Rico,2016,2,65.0,1.0,64.0,,66.0,62.76609358765752,0.30754509822322046,66.0
Republic of Ireland,2016,25,74.76,0.5268775948927796,74.4,75.0,74.7,73.0,0.3144854510165755,75.0
Romania,2016,25,73.16,0.49893219312180415,72.0,73.6,73.61538461538461,71.35714285714286,0.30754509822322046,76.0
Russia,2016,25,77.84,0.33999999999999997,78.25,77.9,77.63636363636364,76.64285714285714,0.28912795861368945,81.0
Rwanda,2016,1,61.0,,,,61.0,58.76609358765752,0.30754509822322046,61.0
Saint Kitts and Nevis,2016,2,65.5,1.4999999999999998,,67.0,64.0,63.26609358765752,0.30754509822322046,64.0
Saint Lucia,2016,1,63.0,,,,63.0,60.76609358765752,0.30754509822322046,63.0
Saudi Arabia,2016,25,72.2,0.44721359549995815,73.8,71.5,72.25,70.64285714285714,0.2694549414338292,72.0
Scotland,2016,25,74.24,0.21039645117412667,74.66666666666667,74.26666666666667,74.0,73.5,0.1386750490563073,76.0
Senegal,2016,25,76.12,0.31262330900515617,76.5,75.71428571428571,76.1,74.85714285714286,0.1428571428571429,76.1
Serbia,2016,25,78.2,0.46904157598234314,78.33333333333333,77.72727272727273,78.63636363636364,76.5,0.2723523897009611,78.63636363636364
Sierra Leone,2016,14,63.857142857142854,1.8182745801939793,66.8,61.75,62.6,61.62323644480037,0.5773502691896258,62.6
Slovakia,2016,25,70.6,1.0360180178613372,66.33333333333333,71.7,70.75,66.78571428571429,0.49368063072105284,72.0
Slovenia,2016,25,73.24,0.8332266598391262,71.875,72.0,76.0,70.21428571428571,0.5465030833345695,83.0
South Africa,2016,25,73.48,0.3791217922163448,72.25,73.64285714285714,73.85714285714286,72.14285714285714,0.20587905489225491,78.0
Spain,2016,25,84.2,0.39581140290126393,83.25,84.66666666666667,84.0,82.78571428571429,0.2385526741328836,86.0
Suriname,2016,13,65.92307692307692,0.9090819436531199,64.4,70.5,65.66666666666667,63.68917051073444,0.5,68.0
Sweden,2016,25,75.72,0.6595958358469723,77.14285714285714,74.88888888888889,75.44444444444444,74.0,0.2096569673443837,75.44444444444444
Switzerland,2016,25,77.76,0.520512567891817,76.2,77.18181818181819,79.33333333333333,75.85714285714286,0.25370101935418016,82.0
Syria,2016,5,68.0,2.3161265887513367,72.5,68.0,59.0,65.76609358765752,0.30754509822322046,59.0
Tanzania,2016,1,57.0,,57.0,,,54.76609358765752,0.30754509822322046,
Timor-Leste,2016,1,65.0,,,65.0,,62.76609358765752,0.30754509822322046,
Togo,2016,13,64.6923076923077,2.3161265887513367,58.5,66.85714285714286,64.0,62.458401279965216,0.7964680945990669,76.0
Trinidad and Tobago,2016,12,65.41666666666667,1.3053406227548967,73.0,64.16666666666667,65.4,63.182760254324194,0.30754509822322046,65.4
Tunisia,2016,22,68.45454545454545,1.1709456583249704,67.0,68.2,69.8,64.0909090909091,0.7964680945990669,69.8
Turkey,2016,25,78.12,0.3929376540877699,77.33333333333333,78.13333333333334,78.42857142857143,76.64285714285714,0.1692628769313117,80.0
Uganda,2016,6,61.0,1.9663841605003505,59.5,59.0,64.5,58.76609358765752,0.30754509822322046,64.5
Ukraine,2016,25,73.04,0.7648093444338485,73.8,70.85714285714286,73.92307692307692,70.21428571428571,0.4469502446504449,79.0
United States,2016,25,75.2,0.5033222956847168,75.0,75.85714285714286,74.92307692307692,73.42857142857143,0.25058800551629407,80.0
Uruguay,2016,25,77.4,0.8563488385776757,78.125,76.0,77.8,74.57142857142857,0.25058800551629395,82.0
Uzbekistan,2016,4,72.0,2.3161265887513367,,70.66666666666667,76.0,69.76609358765752,0.30754509822322046,76.0
Venezuela,2016,25,72.04,0.5929586832149436,72.57142857142857,71.4,72.375,69.78571428571429,0.2385526741328836,71.0
Wales,2016,25,72.88,0.9562426470305541,71.0,73.6,72.5,69.78571428571429,0.40840848206918967,73.0
Zambia,2016,2,71.0,0.0,,71.0,71.0,68.76609358765752,0.30754509822322046,71.0
Zimbabwe,2016,14,63.0,1.7974340685458343,64.6,62.625,58.0,60.76609358765752,0.7964680945990669,58.0
Afghanistan,2017,1,54.0,,54.0,,,51.76609358765752,0.30754509822322046,
Albania,2017,25,69.32,0.8118292102817355,67.16666666666667,69.72727272727273,70.375,66.5,0.5999084179190269,75.0
Algeria,2017,25,75.64,0.7892612579705998,76.75,75.18181818181819,75.0,73.0,0.40599897147057507,75.0
Angola,2017,10,70.1,1.0796089827134432,69.8,73.0,69.75,67.86609358765752,0.30754509822322046,69.75
Antigua and Barbuda,2017,6,58.666666666666664,2.3161265887513367,57.5,59.333333333333336,59.0,56.43276025432418,0.30754509822322046,59.0
Argentina,2017,25,83.6,0.6350852961085882,85.875,82.375,82.66666666666667,81.42857142857143,0.30945335912810373,82.0
Armenia,2017,9,69.22222222222223,2.3161265887513367,65.33333333333333,72.4,65.0,66.98831580987975,0.30754509822322046,65.0
Aruba,2017,2,67.5,1.4999999999999998,,69.0,66.0,65.26609358765752,0.30754509822322046,66.0
Australia,2017,25,72.52,0.45869379764718854,71.75,72.77777777777777,72.58333333333333,70.92857142857143,0.2450450892415138,79.0
Austria,2017,25,75.92,0.6780363805381934,74.33333333333333,76.1,76.16666666666667,73.78571428571429,0.2385526741328836,75.0
Azerbaijan,2017,9,64.66666666666667,1.2133516482134197,63.5,64.75,65.33333333333333,62.432760254324194,0.30754509822322046,68.0
Barbados,2017,1,67.0,,,67.0,,64.76609358765752,0.30754509822322046,
Belarus,2017,14,68.64285714285714,0.8025176240380517,68.0,69.42857142857143,67.83333333333333,66.40895073051466,0.7964680945990669,69.0
Belgium,2017,25,81.84,0.6774461848245462,81.4,82.0,81.88888888888889,79.42857142857143,0.38820926884957563,89.0
Belize,2017,1,64.0,,,64.0,,61.76609358765752,0.30754509822322046,
Benin,2017,15,66.73333333333333,1.0349449797506682,68.25,65.4,66.83333333333333,64.49942692099086,0.7964680945990669,66.0
Bermuda,2017,5,60.2,2.3161265887513367,62.666666666666664,56.5,,57.966093587657525,0.30754509822322046,
Bolivia,2017,24,65.70833333333333,0.8018980352496186,66.0,66.0,65.41666666666667,63.0,0.6504436355879909,66.0
Bosnia and Herzegovina,2017,25,74.52,0.9057593499379403,76.25,74.75,73.84615384615384,71.21428571428571,0.5363549282939242,83.0
Brazil,2017,25,84.0,0.4864839839775475,84.4,83.125,84.41666666666667,82.5,0.22846838336584385,83.0
Bulgaria,2017,25,70.04,0.5522076903967683,69.5,70.81818181818181,69.41666666666667,68.42857142857143,0.40211372447323046,74.0
Burkina Faso,2017,14,68.14285714285714,1.988585954222558,72.0,66.22222222222223,71.33333333333333,65.90895073051466,0.0,71.33333333333333
Cameroon,2017,25,76.08,0.6269502904271332,75.625,74.6,77.0,73.71428571428571,0.3841441383065612,80.0
Canada,2017,25,67.84,0.6968500556073738,69.66666666666667,69.1,66.33333333333333,65.64285714285714,0.13289435848843764,65.0
Cape Verde Islands,2017,23,68.65217391304348,1.0531501693764307,70.375,68.125,67.28571428571429,64.75,0.7964680945990669,63.0
Central African Republic,2017,7,65.0,1.7728105208558367,64.0,67.5,64.0,62.76609358765752,0.30754509822322046,60.0
Chad,2017,1,73.0,,73.0,,,70.76609358765752,0.30754509822322046,
Chile,2017,25,78.04,0.7734769981496973,78.14285714285714,78.58333333333333,76.83333333333333,75.35714285714286,0.1692628769313117,85.0
China PR,2017,25,68.4,0.6683312551921141,69.22222222222223,68.71428571428571,67.33333333333333,66.14285714285714,0.6700593942604899,73.0
Chinese Taipei,2017,1,68.0,,,,68.0,65.76609358765752,0.30754509822322046,68.0
Colombia,2017,25,78.44,0.5262445565830906,78.16666666666667,78.875,78.4,76.85714285714286,0.1428571428571429,79.0
Comoros,2017,8,66.0,1.414213562373095,,64.2,69.0,63.76609358765752,0.30754509822322046,72.0
Congo,2017,23,65.6086956521739,1.2569791418250864,66.0,62.75,68.125,61.25,0.7964680945990669,66.0
Congo DR,2017,25,72.56,0.709647799968407,73.33333333333333,72.9090909090909,71.5,70.07142857142857,0.35493825053866396,69.0
Costa Rica,2017,25,71.12,1.124455423749648,66.6,72.71428571428571,72.0,67.14285714285714,0.6700593942604898,85.0
Croatia,2017,25,78.8,0.834665601703261,77.14285714285714,79.45454545454545,79.42857142857143,75.85714285714286,0.501176011032588,83.0
Cuba,2017,2,70.0,2.3161265887513367,,70.0,,67.76609358765752,0.30754509822322046,
Curacao,2017,13,68.61538461538461,1.0410698487518868,67.0,69.33333333333333,69.8,66.38147820304214,0.7964680945990669,75.0
Cyprus,2017,5,64.8,1.7435595774162693,64.0,,65.33333333333333,62.56609358765752,0.30754509822322046,65.33333333333333
Czech Republic,2017,25,75.72,0.6745862929727123,73.33333333333333,76.85714285714286,76.25,73.71428571428571,0.3043380752555214,88.0
Côte d'Ivoire,2017,25,77.64,0.6294971538193537,77.4,77.625,78.0,75.21428571428571,0.3344434679897407,78.0
Denmark,2017,25,76.84,0.5821798118565545,75.6,77.57142857142857,76.92307692307692,74.78571428571429,0.1547266795640519,81.0
Dominican Republic,2017,2,71.5,0.5,71.0,,72.0,69.26609358765752,0.30754509822322046,72.0
Ecuador,2017,25,72.84,0.6749814812274482,73.0,74.0,71.8,70.5,0.2723523897009611,74.0
Egypt,2017,25,70.0,0.8225975119502044,72.0,70.5,68.5,67.0,0.37796447300922725,73.0
El Salvador,2017,3,68.33333333333333,1.3333333333333335,67.0,69.0,,66.09942692099085,0.30754509822322046,
England,2017,25,82.04,0.26127890589687236,83.33333333333333,81.36363636363636,82.36363636363636,81.07142857142857,0.12685050967709008,84.0
Equatorial Guinea,2017,7,64.85714285714286,1.6536909861128892,66.5,59.0,65.5,62.62323644480038,0.30754509822322046,65.0
Eritrea,2017,1,71.0,,71.0,,,68.76609358765752,0.30754509822322046,
Estonia,2017,10,66.5,1.740051084818425,64.5,72.0,66.28571428571429,64.26609358765752,0.30754509822322046,63.0
Ethiopia,2017,1,66.0,,,,66.0,63.76609358765752,0.30754509822322046,66.0
Faroe Islands,2017,4,60.75,1.3149778198382918,,61.666666666666664,58.0,58.51609358765752,0.30754509822322046,58.0
Fiji,2017,1,67.0,,67.0,,,64.76609358765752,0.30754509822322046,
Finland,2017,25,70.64,0.7231412955524898,69.33333333333333,71.18181818181819,70.45454545454545,68.35714285714286,0.35714285714285715,78.0
France,2017,25,84.28,0.4144072071445348,84.66666666666667,84.2,84.11111111111111,82.71428571428571,0.22060285604268937,88.0
Gabon,2017,14,71.5,1.4553803173507152,75.5,72.4,69.71428571428571,69.26609358765752,0.7964680945990669,72.0
Gambia,2017,18,63.888888888888886,1.4116436646247137,61.25,65.5,66.33333333333333,61.65498247654641,0.7964680945990669,66.33333333333333
Georgia,2017,23,67.56521739130434,1.217179541152936,62.2,68.36363636363636,70.14285714285714,62.833333333333336,0.7964680945990669,73.0
Germany,2017,25,85.04,0.5611892134862655,87.0,85.0,84.92857142857143,83.0,0.18156825980064073,92.0
Ghana,2017,25,74.96,0.4636090306856988,74.4,75.0,75.66666666666667,73.42857142857143,0.27163092514963244,75.66666666666667
Gibraltar,2017,2,62.5,1.4999999999999998,,61.0,64.0,60.26609358765752,0.30754509822322046,64.0
Greece,2017,25,76.76,0.6331929669013496,75.8,75.75,77.83333333333333,74.64285714285714,0.28912795861368945,82.0
Grenada,2017,1,62.0,,,,62.0,59.76609358765752,0.30754509822322046,62.0
Guam,2017,1,69.0,,,,69.0,66.76609358765752,0.30754509822322046,69.0
Guatemala,2017,4,67.75,2.3161265887513367,65.0,66.5,73.0,65.51609358765752,0.30754509822322046,73.0
Guinea,2017,25,69.28,0.9687104830649865,68.22222222222223,70.66666666666667,67.5,65.71428571428571,0.6828235772705927,67.5
Guinea Bissau,2017,18,66.05555555555556,1.221999385509035,67.55555555555556,65.0,63.0,63.82164914321308,0.7964680945990669,63.0
Guyana,2017,3,62.666666666666664,2.1858128414340006,60.0,67.0,61.0,60.43276025432418,0.30754509822322046,61.0
Haiti,2017,10,65.0,2.3161265887513367,58.0,66.75,66.75,62.76609358765752,0.30754509822322046,66.75
Honduras,2017,16,66.0,1.615033539383419,67.0,62.166666666666664,69.16666666666667,63.76609358765752,0.7964680945990669,69.16666666666667
Hungary,2017,25,72.32,0.4231626952682223,73.0,72.45454545454545,71.77777777777777,71.07142857142857,0.2665259963875803,73.0
Iceland,2017,25,71.08,0.7503776826816392,72.0,72.0909090909091,69.33333333333333,68.5,0.22846838336584385,69.33333333333333
India,2017,23,58.30434782608695,0.8037333407532145,59.25,57.0,58.0,55.583333333333336,0.6903922176135926,65.0
Iran,2017,11,67.18181818181819,1.5304080372013793,67.0,65.5,68.66666666666667,64.94791176947571,0.30754509822322046,71.0
Iraq,2017,10,66.5,1.2041594578792296,,67.25,63.5,64.26609358765752,0.30754509822322046,63.5
Israel,2017,16,70.375,1.3930631715755033,70.33333333333333,70.57142857142857,70.0,68.14109358765752,0.7964680945990669,70.0
Italy,2017,25,83.16,0.434664621672081,82.0,82.875,83.83333333333333,81.71428571428571,0.12529400275814703,88.0
Jamaica,2017,25,69.52,0.6354001363970055,69.6,68.5,70.16666666666667,67.35714285714286,0.4141341139826653,72.0
Japan,2017,25,75.0,0.5228129047119374,74.0,76.36363636363636,73.85714285714286,73.42857142857143,0.17270586423628254,73.85714285714286
Kazakhstan,2017,3,66.33333333333333,2.185812841434,,66.33333333333333,,64.09942692099085,0.30754509822322046,
Kenya,2017,6,68.0,2.3161265887513367,62.0,75.0,67.0,65.76609358765752,0.30754509822322046,67.0
Korea DPR,2017,2,63.5,1.4999999999999998,65.0,62.0,,61.26609358765752,0.30754509822322046,
Korea Republic,2017,25,73.48,0.48689492364027237,74.75,73.81818181818181,72.6,71.78571428571429,0.260569356074272,74.0
Kosovo,2017,25,67.76,0.775198899208025,69.0,67.23076923076923,67.4,64.92857142857143,0.5880147799806287,72.0
Kuwait,2017,2,69.0,2.0,,69.0,,66.76609358765752,0.30754509822322046,
Kyrgyzstan,2017,1,69.0,,,,69.0,66.76609358765752,0.30754509822322046,69.0
Latvia,2017,10,65.3,1.0651030205780305,66.33333333333333,66.33333333333333,63.75,63.06609358765752,0.30754509822322046,66.0
Lebanon,2017,1,64.0,,,64.0,,61.76609358765752,0.30754509822322046,
Liberia,2017,5,61.8,2.1540659228538015,59.0,63.666666666666664,,59.56609358765752,0.30754509822322046,
Libya,2017,4,63.75,2.3161265887513367,63.0,67.5,57.0,61.51609358765752,0.30754509822322046,57.0
Liechtenstein,2017,7,61.42857142857143,2.3161265887513367,58.0,65.33333333333333,58.666666666666664,59.19466501622895,0.30754509822322046,64.0
Lithuania,2017,12,65.08333333333333,2.090593410513103,68.5,60.0,66.28571428571429,62.84942692099085,0.30754509822322046,78.0
Luxembourg,2017,7,65.14285714285714,1.9201757289196144,,61.333333333333336,68.0,62.90895073051466,0.30754509822322046,66.0
Madagascar,2017,2,65.0,2.3161265887513367,70.0,60.0,,62.76609358765752,0.30754509822322046,
Mali,2017,25,71.92,0.4758150901348127,72.42857142857143,71.41666666666667,72.33333333333333,70.21428571428571,0.31759002234326206,72.0
Malta,2017,4,60.5,2.3161265887513367,67.0,61.0,57.0,58.26609358765752,0.30754509822322046,57.0
Mauritania,2017,3,67.33333333333333,1.452966314513558,,68.5,65.0,65.09942692099085,0.30754509822322046,65.0
Mauritius,2017,1,69.0,,,69.0,,66.76609358765752,0.30754509822322046,
Mexico,2017,25,77.84,0.5249761899362675,79.14285714285714,77.25,77.4,75.78571428571429,0.2997906124330492,80.0
Moldova,2017,4,72.0,2.3161265887513367,,71.33333333333333,74.0,69.76609358765752,0.30754509822322046,74.0
Montenegro,2017,25,68.2,1.4445299120013635,70.25,67.14285714285714,67.3,63.357142857142854,0.7964680945990669,55.0
Montserrat,2017,4,64.25,1.1086778913041726,65.0,63.0,66.0,62.01609358765752,0.30754509822322046,66.0
Morocco,2017,25,76.36,0.522430218625735,74.66666666666667,77.14285714285714,76.2,74.57142857142857,0.38820926884957563,76.2
Mozambique,2017,4,66.25,2.3161265887513367,66.0,57.0,71.0,64.01609358765752,0.30754509822322046,71.0
Namibia,2017,1,58.0,,,,58.0,55.76609358765752,0.30754509822322046,58.0
Netherlands,2017,25,80.32,0.3684200501239493,79.75,80.9,80.0,79.21428571428571,0.18689397089774673,81.0
New Caledonia,2017,3,68.33333333333333,2.3161265887513367,65.0,,75.0,66.09942692099085,0.30754509822322046,75.0
New Zealand,2017,25,63.68,1.356121921755808,64.11111111111111,59.8,65.0909090909091,58.785714285714285,0.7964680945990669,68.0
Niger,2017,3,66.33333333333333,2.3161265887513367,74.0,62.5,,64.09942692099085,0.30754509822322046,
Nigeria,2017,25,75.32,0.4498888751680794,75.16666666666667,75.0,76.2,73.85714285714286,0.1771924779845835,83.0
North Macedonia,2017,17,64.94117647058823,1.1129934075543824,66.33333333333333,64.75,63.857142857142854,62.707270058245754,0.7964680945990669,70.0
Northern Ireland,2017,25,70.12,0.6935896961941307,68.71428571428571,71.5,70.25,67.71428571428571,0.35438495596916697,70.0
