scraped_date,match_date,match_link,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2026-07-06 22:11:48 UTC,2024-11-14 11:15:00 UTC,"https://www.oddsportal.com/football/h2h/qatar-zqzHL77i/uzbekistan-EZYKKRMc/#j9gQ8wht",Qatar,Uzbekistan,World Championship 2026,3,2,"(2:0, 1:2)",Milliy Stadium,Tashkent,Uzbekistan,"[{'1': '2.89', 'X': '3.11', '2': '2.56', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.00', '2': '2.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.88', 'X': '3.10', '2': '2.55', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.10', '2': '2.40', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:11:47 UTC,2024-06-11 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/cape-verde-MocyWdm7/libya-zm8nIuZl/#0hxSCBdQ",Cape Verde,Libya,World Championship 2026,1,0,"(1:0, 0:0)",Tripoli International Stadium,Tripoli,Libya,"[{'1': '1.74', 'X': '3.20', '2': '5.82', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.70', 'X': '3.40', '2': '5.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.20', '2': '6.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.30', '2': '5.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:11:47 UTC,2025-10-12 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/lithuania-lfrBTu8p/poland-2HzmcynI/#MyCHZn7E",Lithuania,Poland,World Championship 2026,0,2,"(0:1, 0:1)",S. Dariaus ir S. Girno stadionas,Kaunas,Lithuania,"[{'1': '10.80', 'X': '5.37', '2': '1.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.00', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.00', '2': '1.33', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '9.60', 'X': '5.00', '2': '1.34', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '8.00', 'X': '4.75', '2': '1.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '11.87', 'X': '5.19', '2': '1.31', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.10', '2': '1.32', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.00', '2': '1.32', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '10.00', 'X': '4.80', '2': '1.34', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '9.50', 'X': '5.00', '2': '1.33', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '9.40', 'X': '5.00', '2': '1.33', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:12:07 UTC,2024-03-21 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/iraq-K8aAGt6r/philippines-UentCdsm/#drKeImBk",Iraq,Philippines,World Championship 2026,1,0,"(0:0, 1:0)",Rizal Memorial Stadium,Manila,Philippines,"[{'1': '1.03', 'X': '14.90', '2': '41.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.02', 'X': '10.00', '2': '26.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.04', 'X': '15.00', '2': '41.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.03', 'X': '15.00', '2': '41.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.03', 'X': '12.00', '2': '23.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-06 22:12:08 UTC,2025-09-09 19:30:00 UTC,"https://www.oddsportal.com/football/h2h/chile-KUCG35cM/uruguay-xMk44orG/#xIBQRaai",Chile,Uruguay,World Championship 2026,0,0,"(0:0, 0:0)",Estadio Nacional Julio Martnez Prdanos,Santiago de Chile,Chile,"[{'1': '4.81', 'X': '3.45', '2': '1.84', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.40', '2': '1.85', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '4.40', 'X': '3.30', '2': '1.91', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.25', '2': '1.93', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '4.20', 'X': '3.25', '2': '1.91', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '4.28', 'X': '3.32', '2': '1.97', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.35', '2': '1.88', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '4.40', 'X': '3.29', '2': '1.90', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '4.40', 'X': '3.30', '2': '1.91', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '4.25', 'X': '3.20', '2': '1.85', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:12:09 UTC,2025-10-14 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/gambia-hADVg0uE/seychelles-v5CBuNe8/#t4yY190b",Seychelles,Gambia,World Championship 2026,0,7,"(0:2, 0:5)",Cote d'Or National Sports Complex,St Pierre,Mauritius,"[{'1': '50.00', 'X': '16.90', '2': '1.05', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '41.00', 'X': '13.00', '2': '1.05', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '30.00', 'X': '10.00', '2': '1.05', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '29.00', 'X': '9.40', '2': '1.04', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '34.00', 'X': '15.00', '2': '1.03', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '29.83', 'X': '13.48', '2': '1.04', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '35.00', 'X': '14.00', '2': '1.05', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '23.00', 'X': '11.00', '2': '1.04', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '30.00', 'X': '10.00', '2': '1.05', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '41.00', 'X': '14.00', '2': '1.05', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '30.00', 'X': '11.00', '2': '1.04', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:12:27 UTC,2025-09-05 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/france-QkGeVG1n/ukraine-j1JtDMwo/#hn9udLUQ",Ukraine,France,World Championship 2026,0,2,"(0:1, 0:1)",Parc des Princes,Paris,France,"[{'1': '9.66', 'X': '5.61', '2': '1.32', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '9.00', 'X': '5.50', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '9.40', 'X': '5.20', '2': '1.36', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '8.60', 'X': '5.20', '2': '1.35', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '7.50', 'X': '5.00', '2': '1.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '9.69', 'X': '5.12', '2': '1.32', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '9.50', 'X': '5.10', '2': '1.38', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '8.30', 'X': '4.70', '2': '1.31', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '9.40', 'X': '5.20', '2': '1.36', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '8.80', 'X': '5.20', '2': '1.33', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:12:28 UTC,2025-03-20 22:00:00 UTC,"https://www.oddsportal.com/football/h2h/new-caledonia-0d8yIVUN/tahiti-GQ3OKTf9/#2XI9pGzI",New Caledonia,Tahiti,World Championship 2026,3,0,"(0:0, 3:0)",Wellington Regional Stadium,Wellington,New Zealand,"[{'1': '1.70', 'X': '3.54', '2': '5.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.57', 'X': '3.60', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.65', 'X': '3.30', '2': '5.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.65', 'X': '3.85', '2': '5.30', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.62', 'X': '3.75', '2': '5.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.60', 'X': '3.55', '2': '4.68', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.65', 'X': '3.60', '2': '5.10', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-06 22:12:28 UTC,2026-03-26 15:45:00 UTC,"https://www.oddsportal.com/football/h2h/sweden-OQyqbHWB/ukraine-j1JtDMwo/#YT2GZZ9N",Ukraine,Sweden,World Championship 2026,1,3,"(0:1, 1:2)",Estadi Ciutat de Valncia,Valencia,Spain,"[{'1': '3.37', 'X': '3.37', '2': '2.30', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.10', '2': '2.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.30', '2': '2.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.25', '2': '2.28', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '3.23', 'X': '3.27', '2': '2.30', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.20', '2': '2.25', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '3.33', 'X': '3.42', '2': '2.25', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '3.28', 'X': '3.28', '2': '2.25', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.35', '2': '2.35', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '3.31', 'X': '3.29', '2': '2.25', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.25', '2': '2.26', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '3.20', 'X': '3.14', '2': '2.19', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '3.20', 'X': '3.20', '2': '2.30', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.20', '2': '2.28', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:12:48 UTC,2025-06-10 20:00:00 UTC,"https://www.oddsportal.com/football/h2h/nicaragua-6L9QjkfT/panama-OWKqbCfi/#xUX24Fxh",Panama,Nicaragua,World Championship 2026,3,0,"(0:0, 3:0)",Estadio Rommel Fernandez,Panama City,Panama,"[{'1': '1.33', 'X': '4.71', '2': '9.54', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.75', '2': '10.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.32', 'X': '5.00', '2': '11.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.80', '2': '9.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.75', '2': '8.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.29', 'X': '4.99', '2': '10.69', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.30', 'X': '4.80', '2': '9.50', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.32', 'X': '5.00', '2': '11.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.30', 'X': '4.65', '2': '8.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:12:48 UTC,2025-03-20 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/gambia-hADVg0uE/kenya-CIAJw1QK/#2ZVwlMKI",Gambia,Kenya,World Championship 2026,3,3,"(0:0, 3:3)",Moi International Sports Centre (Kasarani),Nairobi,Kenya,"[{'1': '2.34', 'X': '3.01', '2': '3.35', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.00', '2': '3.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.10', '2': '3.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.05', '2': '3.25', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.34', 'X': '2.85', '2': '3.10', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.00', '2': '3.10', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.07', '2': '3.30', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.10', '2': '3.40', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-06 22:12:47 UTC,2024-06-08 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/gambia-hADVg0uE/seychelles-v5CBuNe8/#MFbnb6rQ",Gambia,Seychelles,World Championship 2026,5,1,"(1:1, 4:0)",Cote d'Or National Sports Complex,St Pierre,Mauritius,"[{'1': '1.07', 'X': '11.00', '2': '34.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.04', 'X': '12.00', '2': '41.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.06', 'X': '12.00', '2': '41.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.05', 'X': '12.00', '2': '29.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:13:07 UTC,2025-09-05 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/estonia-YJwM4R15/italy-hlKvieGH/#hj1SoMlT",Italy,Estonia,World Championship 2026,5,0,"(0:0, 5:0)",A. Le Coq Arena,Tallinn,Estonia,"[{'1': '1.06', 'X': '17.60', '2': '27.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.05', 'X': '15.00', '2': '23.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.05', 'X': '14.00', '2': '35.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.06', 'X': '12.00', '2': '35.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.04', 'X': '12.00', '2': '23.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.04', 'X': '18.95', '2': '45.89', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.07', 'X': '13.00', '2': '25.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.04', 'X': '12.00', '2': '19.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.05', 'X': '14.00', '2': '30.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.06', 'X': '12.00', '2': '35.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:13:08 UTC,2024-11-19 13:15:00 UTC,"https://www.oddsportal.com/football/h2h/australia-xSrf6qMM/bahrain-GITLc4Fp/#Es5tVcTH",Bahrain,Australia,World Championship 2026,2,2,"(0:1, 2:1)",Bahrain National Stadium,Riffa,Bahrain,"[{'1': '6.82', 'X': '3.03', '2': '1.72', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '6.00', 'X': '3.00', '2': '1.65', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.00', 'X': '3.10', '2': '1.70', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '6.00', 'X': '3.10', '2': '1.73', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:13:09 UTC,2024-06-11 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/congo-8MPhk9w5/morocco-IDKYO3R8/#EBnbWdgG",Congo,Morocco,World Championship 2026,0,6,"(0:4, 0:2)",Stade Prince Moulay Abdallah,Rabat,Morocco,"[{'1': '21.00', 'X': '6.75', '2': '1.16', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '15.00', 'X': '6.00', '2': '1.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '21.00', 'X': '7.00', '2': '1.14', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '17.00', 'X': '6.50', '2': '1.15', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:13:27 UTC,2025-06-04 19:00:00 UTC,"https://www.oddsportal.com/football/h2h/anguilla-AoxcX88a/saint-vincent-and-the-grenadines-WferpEKe/#02VEiYV5",Saint Vincent and the Grenadines,Anguilla,World Championship 2026,6,0,"(2:0, 4:0)",Arnos Vale Stadium,Kingstown,Saint Vincent and the Grenadines,"[{'1': '1.08', 'X': '10.90', '2': '18.80', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.10', 'X': '10.00', '2': '17.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.10', 'X': '9.00', '2': '25.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.10', 'X': '8.80', '2': '20.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.09', 'X': '9.00', '2': '19.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.13', 'X': '7.08', '2': '13.39', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.08', 'X': '10.50', '2': '17.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.09', 'X': '9.00', '2': '25.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.09', 'X': '8.20', '2': '17.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:13:27 UTC,2025-03-25 06:35:00 UTC,"https://www.oddsportal.com/football/h2h/japan-ULXPdOUj/saudi-arabia-biSY8ox4/#rJWnxFzo",Japan,Saudi Arabia,World Championship 2026,0,0,"(0:0, 0:0)",Saitama Stadium,Saitama,Japan,"[{'1': '1.51', 'X': '3.88', '2': '7.25', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.44', 'X': '4.00', '2': '6.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.00', '2': '7.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.10', '2': '7.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.45', 'X': '4.20', '2': '7.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.47', 'X': '4.18', '2': '7.72', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.20', '2': '7.25', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-06 22:13:28 UTC,2025-09-08 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/equatorial-guinea-vN7WWxY0/tunisia-QqZVYk95/#Wpz4nO14",Equatorial Guinea,Tunisia,World Championship 2026,0,1,"(0:0, 0:1)",Nuevo Estadio de Malabo,Malabo,Equatorial Guinea,"[{'1': '3.97', 'X': '2.85', '2': '2.23', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '3.70', 'X': '2.80', '2': '2.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '3.50', 'X': '2.80', '2': '2.26', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '3.35', 'X': '2.80', '2': '2.25', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '3.60', 'X': '2.88', '2': '2.25', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '3.45', 'X': '2.91', '2': '2.26', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.10', '2': '2.35', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '3.33', 'X': '2.84', '2': '2.24', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '3.50', 'X': '2.80', '2': '2.26', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '3.40', 'X': '2.90', '2': '2.28', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:13:46 UTC,2023-10-12 05:30:00 UTC,"https://www.oddsportal.com/football/h2h/macau-p2aefG2K/myanmar-2JBsa3Sl/#Q7gPaTt3",Myanmar,Macau,World Championship 2026,5,1,"(1:0, 4:1)",Centro Desportivo Olmpico - Estdio,Taipa,Macao,"[{'1': '1.04', 'X': '13.00', '2': '41.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.01', 'X': '10.00', '2': '29.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.04', 'X': '15.00', '2': '51.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.03', 'X': '13.00', '2': '51.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.04', 'X': '11.46', '2': '52.40', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-06 22:14:10 UTC,2025-03-21 17:00:00 UTC,"https://www.oddsportal.com/football/h2h/egypt-bejDn7NN/ethiopia-4AGUPqC2/#CWFfC2kG",Ethiopia,Egypt,World Championship 2026,0,2,"(0:2, 0:0)",Cairo International Stadium,Cairo,Egypt,"[{'1': '11.40', 'X': '5.46', '2': '1.27', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '15.00', 'X': '5.50', '2': '1.22', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.50', '2': '1.29', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '12.00', 'X': '5.20', '2': '1.30', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '12.00', 'X': '4.60', '2': '1.25', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.00', '2': '1.29', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '11.24', 'X': '5.33', '2': '1.25', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '12.00', 'X': '5.00', '2': '1.30', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-06 22:14:12 UTC,2024-10-10 17:00:00 UTC,"https://www.oddsportal.com/football/h2h/argentina-f9OppQjp/venezuela-raj05RS9/#p40zfOsi",Venezuela,Argentina,World Championship 2026,1,1,"(0:1, 1:0)",Hard Rock Stadium,"Miami Gardens, FL",USA,"[{'1': '6.60', 'X': '3.71', '2': '1.58', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '6.00', 'X': '3.75', '2': '1.57', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.25', 'X': '3.75', '2': '1.60', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '6.00', 'X': '3.75', '2': '1.57', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:14:12 UTC,2024-06-05 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/south-sudan-bBswuetq/togo-noW84S74/#vLnpJA20",Togo,South Sudan,World Championship 2026,1,1,"(0:0, 1:1)",Juba Stadium,Juba,South Sudan,"[{'1': '1.34', 'X': '4.49', '2': '11.60', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.33', '2': '12.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.50', '2': '12.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.44', 'X': '4.00', '2': '7.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-06 22:14:31 UTC,2023-11-16 08:00:00 UTC,"https://www.oddsportal.com/football/h2h/kyrgyzstan-pMXTD85a/malaysia-rDaObqDr/#MkLYPvDb",Malaysia,Kyrgyzstan,World Championship 2026,4,3,"(1:2, 3:1)",Dolen Omurzakov Stadium,Bishkek,Kyrgyzstan,"[{'1': '1.65', 'X': '3.75', '2': '5.40', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.57', 'X': '3.50', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.60', 'X': '3.80', '2': '6.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.60', 'X': '3.75', '2': '5.25', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.61', 'X': '3.77', '2': '5.42', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-06 22:14:32 UTC,2025-06-06 22:00:00 UTC,"https://www.oddsportal.com/football/h2h/guyana-0ATgM6fd/nicaragua-6L9QjkfT/#8d8lbvGI",Nicaragua,Guyana,World Championship 2026,1,0,"(1:0, 0:0)",Estadio Nacional de Futbol,Managua,Nicaragua,"[{'1': '1.37', 'X': '4.68', '2': '8.04', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.38', 'X': '4.75', '2': '8.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.35', 'X': '5.00', '2': '9.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.39', 'X': '4.60', '2': '7.40', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.38', 'X': '4.75', '2': '7.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.37', 'X': '4.66', '2': '7.79', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.40', 'X': '4.30', '2': '7.50', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.38', 'X': '4.70', '2': '8.50', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.50', '2': '7.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
